,5000,7500,10000,15000,22500,30000,60000,cell
0,0.427653835440171,0.427653835440171,0.427653835440171,0.427653835440171,0.427653835440171,0.427653835440171,0.427653835440171,874995b84ffffff
1,0.399770372302812,0.399770372302812,0.399770372302812,0.399770372302812,0.399770372302812,0.399770372302812,0.399770372302812,874995bb1ffffff
2,0.5226848852935689,0.5226848852935689,0.5226848852935689,0.5226848852935689,0.5226848852935689,0.5226848852935689,0.5226848852935689,874995b86ffffff
3,0.0189531097019438,0.0189531097019438,0.0189531097019438,0.0189531097019438,0.0189531097019438,0.0189531097019438,0.0189531097019438,874995b80ffffff
4,0.3107225478813014,0.3107225478813014,0.3107225478813014,0.3107225478813014,0.3107225478813014,0.3107225478813014,0.3107225478813014,874995b85ffffff
5,0.9047781188643544,0.9047781188643544,0.9047781188643544,0.9047781188643544,0.9047781188643544,0.9047781188643544,0.9047781188643544,874995ba3ffffff
6,0.3378175997724845,0.3378175997724845,0.3378175997724845,0.3378175997724845,0.3378175997724845,0.3378175997724845,0.3378175997724845,874995ba2ffffff
7,0.7072890990252961,0.7072890990252961,0.7072890990252961,0.7072890990252961,0.7072890990252961,0.7072890990252961,0.7072890990252961,874995bb5ffffff
8,0.510461504559449,0.510461504559449,0.510461504559449,0.510461504559449,0.510461504559449,0.510461504559449,0.510461504559449,874995bb0ffffff
9,0.9205656962605562,0.9205656962605562,0.9205656962605562,0.9205656962605562,0.9205656962605562,0.9205656962605562,0.9205656962605562,874995bb3ffffff
10,0.9314064461424264,0.9314064461424264,0.9314064461424264,0.9314064461424264,0.9314064461424264,0.9314064461424264,0.9314064461424264,874995b95ffffff
11,0.9653832087967832,0.9653832087967832,0.9653832087967832,0.9653832087967832,0.9653832087967832,0.9653832087967832,0.9653832087967832,874995b82ffffff
12,0.571922614593198,0.571922614593198,0.571922614593198,0.571922614593198,0.571922614593198,0.571922614593198,0.571922614593198,874995b83ffffff
13,0.0275602286684866,0.0275602286684866,0.0275602286684866,0.0275602286684866,0.0275602286684866,0.0275602286684866,0.0275602286684866,874995b81ffffff
14,0.9720979691497852,0.9720979691497852,0.9720979691497852,0.9720979691497852,0.9720979691497852,0.9720979691497852,0.9720979691497852,874995baaffffff
15,0.5965803892074579,0.5965803892074579,0.5965803892074579,0.5965803892074579,0.5965803892074579,0.5965803892074579,0.5965803892074579,874995baeffffff
16,0.3132652388511249,0.3132652388511249,0.3132652388511249,0.3132652388511249,0.3132652388511249,0.3132652388511249,0.3132652388511249,874995ba1ffffff
17,0.7719802465243162,0.7719802465243162,0.7719802465243162,0.7719802465243162,0.7719802465243162,0.7719802465243162,0.7719802465243162,874995ba0ffffff
18,0.4423912367288065,0.4423912367288065,0.4423912367288065,0.4423912367288065,0.4423912367288065,0.4423912367288065,0.4423912367288065,874995ba6ffffff
19,0.4050914637188499,0.4050914637188499,0.4050914637188499,0.4050914637188499,0.4050914637188499,0.4050914637188499,0.4050914637188499,87499585bffffff
20,0.9603763808498964,0.9603763808498964,0.9603763808498964,0.9603763808498964,0.9603763808498964,0.9603763808498964,0.9603763808498964,874995bb4ffffff
21,0.9794705952409904,0.9794705952409904,0.9794705952409904,0.9794705952409904,0.9794705952409904,0.9794705952409904,0.9794705952409904,874995bb6ffffff
22,0.3688350116317105,0.3688350116317105,0.3688350116317105,0.3688350116317105,0.3688350116317105,0.3688350116317105,0.3688350116317105,874995bb2ffffff
23,0.1215371652285612,0.1215371652285612,0.1215371652285612,0.1215371652285612,0.1215371652285612,0.1215371652285612,0.1215371652285612,874995b94ffffff
24,0.8420938287626055,0.8420938287626055,0.8420938287626055,0.8420938287626055,0.8420938287626055,0.8420938287626055,0.8420938287626055,874995b90ffffff
25,0.9656708446677356,0.9656708446677356,0.9656708446677356,0.9656708446677356,0.9656708446677356,0.9656708446677356,0.9656708446677356,874995b91ffffff
26,0.9036121726412478,0.9036121726412478,0.9036121726412478,0.9036121726412478,0.9036121726412478,0.9036121726412478,0.9036121726412478,874995b9cffffff
27,0.4400946108404109,0.4400946108404109,0.4400946108404109,0.4400946108404109,0.4400946108404109,0.4400946108404109,0.4400946108404109,874995b9dffffff
28,0.9067590635775984,0.9067590635775984,0.9067590635775984,0.9067590635775984,0.9067590635775984,0.9067590635775984,0.9067590635775984,874995b8effffff
29,0.4232004914508861,0.4232004914508861,0.4232004914508861,0.4232004914508861,0.4232004914508861,0.4232004914508861,0.4232004914508861,874995b8cffffff
